date,open,high,low,close,volume,amount
2021-12-13,1407.1,1422.22,1388.69,1403.24,6.27677862,33.2664021587
2021-12-14,1399.05,1410.33,1386.92,1396.78,4.39826733,25.239253167399998
2021-12-15,1397.93,1421.48,1391.06,1410.53,6.07415394,30.2981816321
2021-12-16,1413.46,1432.41,1405.46,1424.83,5.6047963,29.6317393368
2021-12-17,1427.04,1440.75,1414.1,1427.81,6.09816044,34.3847851414
2021-12-20,1426.3,1453.12,1417.35,1436.86,8.13985689,50.0019244524
2021-12-21,1434.13,1463.9,1424.13,1448.57,8.64322659,53.5036448229
2021-12-22,1450.96,1465.69,1432.25,1446.02,6.88475134,37.8446496561
2021-12-23,1445.0,1454.14,1425.74,1437.63,5.7232995,30.583890816100002
2021-12-24,1436.46,1441.35,1412.98,1421.19,4.7390971,24.299111651399997
2021-12-27,1419.25,1440.21,1411.73,1431.54,4.49703319,22.7679752287
2021-12-28,1432.1,1446.26,1418.94,1435.24,4.60185722,23.6109926712
2021-12-29,1435.46,1461.22,1422.16,1445.64,6.88613339,50.074025527299995
2021-12-30,1445.13,1467.21,1433.61,1452.38,5.88762346,44.8075328658
2021-12-31,1450.66,1461.5,1433.25,1445.08,5.85373143,34.0618694019
2022-01-04,1443.64,1479.9,1436.64,1469.25,7.34083197,46.492843818400004
2022-01-05,1470.84,1493.52,1451.34,1467.05,6.8514064,45.3430290641
2022-01-06,1463.32,1485.75,1453.35,1470.33,5.74600259,37.9809305828
2022-01-07,1468.57,1497.2,1458.41,1474.87,6.58457364,43.8934207294
2022-01-10,1473.49,1489.59,1454.43,1477.26,5.44212332,34.667433882
2022-01-11,1473.13,1497.07,1462.94,1477.54,5.40781196,36.4843413775
2022-01-12,1474.18,1489.31,1457.7,1474.35,4.81891783,36.6797663889
2022-01-13,1471.95,1497.85,1461.98,1475.51,5.57218375,35.368120164400004
2022-01-14,1474.09,1483.5,1440.13,1449.24,5.57675707,34.9483681992
2022-01-17,1448.46,1464.86,1438.53,1450.48,3.6196374,24.6910025178
2022-01-18,1450.0,1469.34,1436.19,1455.28,4.346,29.0727675295
2022-01-19,1454.26,1479.6,1443.32,1463.06,4.60448015,32.9985711888
2022-01-20,1460.87,1477.15,1443.52,1455.53,4.77132251,31.4575839914
2022-01-21,1455.88,1472.51,1436.02,1452.52,4.65407109,28.283734598000002
2022-01-24,1446.76,1462.45,1422.9,1443.69,4.0256911,23.839425994099997
2022-01-25,1438.93,1455.36,1410.01,1414.97,4.97742303,27.8679725667
