date,open,high,low,close,volume,amount
1999-12-30,1000.0,1000.0,1000.0,1000.0,0.05126776,0.5146734744
2000-01-04,1004.79,1040.59,991.75,1031.46,0.14414652,1.5842369291
2000-01-05,1031.33,1054.24,1014.99,1025.13,0.16909492,1.7947480487
2000-01-06,1019.37,1101.34,1009.71,1089.56,0.28915961,3.4612216462
2000-01-07,1108.64,1166.53,1103.64,1152.55,0.77242509,10.6179609679
2000-01-10,1182.93,1202.27,1141.85,1177.83,0.90611373,13.0263936132
2000-01-11,1178.45,1183.02,1093.38,1108.34,0.55935579,6.8345625796
2000-01-12,1103.05,1130.96,1071.15,1084.69,0.4311292,5.4335297579
2000-01-13,1086.36,1101.08,1055.5,1070.6,0.24627925,2.8338257869
2000-01-14,1074.3,1085.96,1044.55,1052.13,0.17930515,2.001984737
2000-01-17,1053.03,1087.14,1038.81,1079.78,0.30700728,2.9850481008
2000-01-18,1083.71,1101.72,1059.37,1070.92,0.22774374,2.4342801154
2000-01-19,1070.82,1100.51,1061.6,1083.8,0.18347451,2.1797369744
2000-01-20,1086.15,1120.75,1075.0,1106.87,0.27305018,3.1648259570999997
2000-01-21,1111.92,1133.71,1081.83,1096.54,0.35144859,4.0900100184
2000-01-24,1098.57,1133.79,1072.16,1114.45,0.54378638,5.6079629964999995
2000-01-25,1125.48,1151.62,1099.81,1121.03,0.63511829,6.4573820193
2000-01-26,1124.42,1139.67,1097.52,1112.49,0.32432351,3.4875844831
2000-01-27,1126.23,1146.8,1099.5,1115.91,0.41583437,4.4678472717
2000-01-28,1121.57,1160.32,1090.73,1134.3,0.51543269,6.116999273999999
2000-02-14,1171.1,1243.11,1154.76,1242.32,0.94730123,11.8731140726
2000-02-15,1262.7,1327.79,1204.54,1233.84,1.17907362,15.9468559901
2000-02-16,1230.13,1269.78,1180.37,1215.53,0.82466516,10.3207409613
2000-02-17,1233.24,1275.15,1127.54,1151.04,0.91684283,11.1248603252
2000-02-18,1139.76,1173.44,1113.14,1156.73,0.50074089,5.517790305
2000-02-21,1163.66,1231.83,1127.97,1185.44,0.74709032,9.3177816163
2000-02-22,1191.76,1205.54,1130.19,1137.9,0.49877696,5.2218565154
2000-02-23,1127.43,1140.58,1102.5,1110.95,0.36353146,3.9252042223
2000-02-24,1111.16,1145.56,1105.09,1131.86,0.25459563,2.9603134187
2000-02-25,1137.48,1147.3,1107.29,1123.77,0.31160268,3.4572894724000003
2000-02-28,1126.7,1184.31,1108.85,1166.73,0.46757888,5.6533974836
2000-02-29,1178.0,1249.09,1143.48,1221.86,1.02911645,15.5562534702
2000-03-01,1245.59,1275.31,1192.38,1204.86,1.18184692,17.023755584
2000-03-02,1206.3,1233.35,1173.65,1208.3,0.91001949,10.567640213999999
2000-03-03,1218.09,1275.4,1202.43,1244.53,0.97176887,14.112745719300001
2000-03-06,1273.22,1292.06,1203.99,1213.93,0.89864725,16.177186142100002
2000-03-07,1194.53,1272.48,1176.24,1259.13,0.78584448,13.746844031199998
2000-03-08,1261.25,1290.86,1226.29,1261.41,0.59866533,9.7206562138
2000-03-09,1311.87,1330.88,1256.09,1285.05,0.79681752,12.9254405645
2000-03-10,1289.59,1316.9,1242.29,1255.44,0.96034788,13.821030708399999
2000-03-13,1252.64,1302.69,1237.32,1280.02,0.62707325,8.851726925800001
2000-03-14,1242.36,1295.18,1197.65,1263.79,1.12147588,14.548040970799999
2000-03-15,1269.01,1292.31,1229.9,1245.48,0.90776184,9.620537114500001
2000-03-16,1233.2,1242.67,1158.23,1176.15,0.60270055,7.3202103537
