date,open,high,low,close,volume,amount
2021-12-13,10599.04,10940.38,10517.55,10600.11,3.64337062,75.5177694841
2021-12-14,10552.83,10725.68,10443.36,10542.23,2.97485812,57.6851873512
2021-12-15,10476.61,10586.94,10318.57,10381.97,2.40603534,47.338248366
2021-12-16,10347.31,10434.18,10223.78,10376.59,2.17424028,46.8050040783
2021-12-17,10360.25,10391.6,10178.59,10273.24,2.10515323,42.151582871100004
2021-12-20,10229.98,10392.9,10175.77,10248.85,2.70094077,51.7226546525
2021-12-21,10262.45,10483.45,10228.14,10373.4,2.33541333,46.5017212191
2021-12-22,10369.83,10489.52,10273.26,10371.28,2.04373693,37.7879896062
2021-12-23,10343.06,10464.9,10260.47,10351.29,2.26225714,37.1452823163
2021-12-24,10339.65,10563.66,10285.02,10528.75,2.67571354,49.9314705312
2021-12-27,10535.07,10583.19,10268.3,10469.9,2.45837428,48.3830071447
2021-12-28,10451.74,10528.99,10305.95,10461.12,2.23433213,39.327583384099995
2021-12-29,10441.99,10510.34,10215.84,10278.16,2.16276239,41.6598732625
2021-12-30,10286.16,10408.27,10223.32,10343.13,1.88134491,32.5570939538
2021-12-31,10335.67,10454.93,10211.78,10371.22,2.1925738,38.4872481593
2022-01-04,10297.02,10458.81,10135.04,10304.09,3.42905371,59.92667659399999
2022-01-05,10292.47,10645.05,10187.11,10476.09,4.82203473,81.7697764915
2022-01-06,10478.14,10537.32,10061.65,10182.92,3.91709519,69.6467570208
2022-01-07,10163.76,10302.82,10055.22,10146.49,3.54954998,58.5597997785
2022-01-10,10110.23,10375.78,10022.85,10308.21,2.97218114,55.1199835345
2022-01-11,10229.01,10334.38,9997.55,10031.88,2.73559358,50.1738203317
2022-01-12,10033.26,10188.52,9956.92,10113.64,2.7420186,44.00425848770001
2022-01-13,10129.66,10181.95,9865.16,9914.56,2.52550627,47.4493482227
2022-01-14,9932.39,10007.79,9787.87,9831.66,2.83449936,40.557144015700004
2022-01-17,9823.37,9994.5,9711.79,9896.6,3.426947,45.2271074362
2022-01-18,9873.78,10035.25,9804.04,9937.49,3.33718642,44.2178228905
2022-01-19,9907.07,10004.47,9780.43,9914.03,2.16648837,33.222594935100005
2022-01-20,9911.74,10096.68,9824.12,10011.0,2.85801746,42.614498311700004
2022-01-21,9961.48,10097.82,9872.63,10016.34,2.47182759,33.9558014458
2022-01-24,9959.11,10030.8,9784.72,9861.51,2.17182427,30.882594350399998
2022-01-25,9791.57,9928.34,9561.88,9599.61,2.77333076,38.3408378041
2022-01-26,9614.1,9796.84,9397.86,9629.68,2.76331342,40.8138978574
2022-01-27,9554.97,9698.38,9354.57,9389.69,2.47115419,39.2214123673
2022-01-28,9417.25,9602.35,9311.16,9394.11,2.38639919,36.6723410796
2022-02-07,9519.57,9644.47,9420.02,9532.22,2.08057514,31.230749198
2022-02-08,9522.23,9587.19,9305.17,9544.19,2.00466782,28.997161756799997
2022-02-09,9539.52,9844.83,9508.63,9802.2,2.17611431,38.729395966700004
2022-02-10,9858.69,9915.47,9715.52,9814.37,2.06067878,28.995045990900003
2022-02-11,9853.55,9878.47,9692.87,9724.32,2.16937842,31.5747456454
2022-02-14,9683.42,9875.84,9626.13,9767.53,3.24326304,38.220184569299995
2022-02-15,9807.49,9908.59,9672.04,9767.42,2.53121106,34.433680558
2022-02-16,9808.15,9928.55,9688.83,9897.12,2.31887914,35.8026700296
2022-02-17,9931.74,10035.91,9845.22,9896.7,2.39157118,33.892260788200005
2022-02-18,9843.31,9970.07,9790.52,9928.85,2.26189683,26.921020495300002
2022-02-21,9913.75,10084.7,9859.84,10060.46,2.38813895,34.0350881207
2022-02-22,10010.04,10041.11,9796.89,9930.61,2.95254141,37.4562570177
2022-02-23,10024.14,10094.54,9829.5,9903.04,2.18782624,29.862080094899998
2022-02-24,9871.76,9892.36,9542.92,9683.11,3.45788737,44.906019758999996
2022-02-25,9720.0,9858.6,9644.36,9710.93,2.08156466,27.1582714435
2022-02-28,9627.54,9748.01,9570.79,9708.75,1.81233608,26.0932093175
2022-03-01,9697.85,9803.51,9617.74,9742.7,2.09163971,33.7593317022
2022-03-02,9683.75,9789.05,9632.42,9707.83,2.05242186,26.682808833600003
2022-03-04,9693.82,9758.74,9566.17,9684.97,2.48879061,32.8155911179
2022-03-07,9613.41,9648.54,9215.15,9298.72,3.38167107,51.45844584140001
2022-03-08,9297.11,9384.17,8963.16,9038.43,3.21287499,43.6970872941
2022-03-09,9074.03,9221.21,8625.05,8961.43,3.13150116,44.392548537299994
2022-03-10,9132.09,9206.23,8989.63,9031.05,2.22369143,30.3110622625
2022-03-11,9141.67,9404.26,9065.23,9355.35,2.99394306,51.5353169721
2022-03-14,9243.24,9325.83,9068.21,9076.65,2.43013885,36.5998113169
2022-03-15,8983.11,9033.91,8549.97,8585.11,3.56557737,49.5687810758
2022-03-16,8722.79,9027.4,8459.45,8951.3,3.29065869,47.3778471212
2022-03-17,9060.06,9265.98,8958.55,9030.88,2.79961164,45.2546710662
2022-03-18,9004.47,9194.98,8905.28,9166.89,2.345896,39.6130624696
2022-03-21,9130.84,9190.95,8957.86,9042.59,2.65513801,39.5467573978
2022-03-22,9031.92,9141.14,8972.34,9067.67,2.10693258,28.6756183929
2022-03-24,8982.67,9072.13,8850.1,8934.05,2.10894462,34.3727683759
2022-03-25,8932.97,8998.64,8750.56,8787.84,2.06290239,33.4152321713
2022-03-28,8650.5,8857.37,8584.37,8814.78,2.40070506,34.398890285
2022-03-29,8850.1,8941.92,8702.35,8740.41,2.35629185,30.30373583
2022-03-30,8804.58,9022.4,8760.14,9001.5,2.2002667,32.0985876111
2022-04-01,8948.39,9152.47,8882.42,9063.56,1.71838509,25.8170637231
2022-04-06,8975.02,9108.0,8927.26,9035.13,1.78448427,25.4464420404
2022-04-07,8979.5,9096.64,8885.76,8923.05,2.12822654,25.8835143852
2022-04-08,8914.65,9002.12,8820.07,8909.85,1.91006151,24.709500443200003
2022-04-11,8849.67,8944.82,8715.45,8798.86,1.746653,26.9957473112
2022-04-12,8822.56,9060.44,8725.06,9046.34,3.38227267,40.072552011
2022-04-13,8994.47,9207.42,8939.95,9073.89,3.23676957,44.0128476444
2022-04-15,9246.66,9485.28,9204.41,9303.9,3.00191577,40.777020210100005
2022-04-18,9239.39,9449.32,9163.63,9270.14,2.31403233,34.692607676
2022-04-19,9273.32,9440.11,9153.46,9259.43,2.46225959,34.7518691968
2022-04-20,9254.59,9592.73,9194.87,9424.44,4.49875559,61.1197157625
2022-04-21,9362.09,9500.35,9185.08,9261.99,3.82675593,50.238828464399994
2022-04-22,9160.61,9308.87,9011.14,9194.52,2.89181415,38.835968155
2022-04-25,9051.77,9185.94,8818.35,8834.84,3.0929045,42.7777025142
2022-04-26,8827.43,9104.71,8688.69,8878.31,2.9935257,41.7429047877
2022-04-27,8842.46,9113.38,8763.26,9100.78,3.07629641,43.558143647399994
2022-04-28,9044.57,9094.85,8714.99,8887.5,2.93080054,48.087547804399996
2022-04-29,8878.63,9093.29,8814.77,9036.5,2.82120864,40.1447197094
2022-05-06,8993.45,9068.24,8845.52,8877.71,2.04395152,29.550037198000002
2022-05-10,8852.12,9195.83,8807.96,9162.23,2.24157673,38.2750279392
2022-05-11,9144.76,9226.32,9037.51,9118.77,2.44522232,39.8652867005
2022-05-12,9076.25,9220.61,9022.25,9157.9,1.7899508,26.7655925342
2022-05-13,9113.53,9207.42,9013.66,9103.42,1.64545823,26.0466023729
2022-05-16,9073.88,9158.56,8835.62,8915.21,2.3435643,37.5169948496
2022-05-17,8891.13,8993.19,8830.2,8962.19,1.9032158,27.160471861599998
2022-05-18,8952.18,9065.81,8792.47,8997.1,2.03224797,35.8170217571
2022-05-19,8872.02,8962.03,8758.25,8844.26,2.22770151,33.0825283215
2022-05-20,8838.54,9055.56,8826.47,9026.29,2.53232804,38.023581404
2022-05-23,9033.24,9100.08,8893.0,8969.14,3.33255023,39.5911026479
2022-05-24,8990.65,9091.64,8851.31,8911.93,3.4009789,43.4896074491
2022-05-25,8895.93,9031.02,8850.87,8938.1,2.3262726,30.7498878532
2022-05-26,8937.16,9073.21,8883.23,8975.67,2.25458811,35.5282759044
2022-05-27,8996.86,9142.84,8934.17,9016.21,2.35518033,39.228318682
2022-05-30,8991.63,9132.24,8941.25,9011.64,2.67595556,44.606848542799995
2022-05-31,9013.95,9218.81,8940.22,9160.54,4.43453684,64.2059119771
2022-06-01,9004.72,9057.12,8810.64,8911.43,3.72093974,53.515249158900005
2022-06-02,8868.23,8922.9,8736.54,8823.44,2.90758336,39.958479201100005
2022-06-06,8772.75,8862.58,8636.51,8847.82,2.7919591,47.4094976946
2022-06-07,8808.8,8967.1,8748.75,8863.34,2.86768955,49.175226673999994
2022-06-08,8890.9,9117.82,8825.42,8986.5,3.00602113,56.116499310600005
2022-06-09,9019.48,9072.61,8864.28,8925.39,2.55302015,46.8771750263
2022-06-10,8929.94,9023.93,8871.98,9003.24,2.20467623,40.9559903577
2022-06-13,8963.12,9013.72,8861.11,8947.71,2.44756145,43.764153488699996
2022-06-14,8930.78,9094.55,8804.63,9076.97,2.41409611,41.2843983529
2022-06-15,9077.08,9278.03,9023.77,9150.47,3.1216806,60.1635940703
2022-06-16,9206.0,9344.25,9082.46,9161.31,2.46570979,43.2562194538
2022-06-17,9127.07,9250.2,9050.96,9204.12,2.24271519,38.669440499299995
2022-06-20,9224.8,9281.14,9097.67,9157.56,2.23694959,43.485065604300004
2022-06-21,9141.97,9281.84,9045.26,9149.48,2.29304736,41.841191025
2022-06-22,9170.69,9197.95,9010.78,9041.4,1.99255448,36.3564068529
2022-06-23,9082.45,9133.63,8970.61,9090.46,1.99603588,36.401663409099996
2022-06-24,9089.14,9271.97,9030.91,9225.37,2.83879536,52.886041284300006
2022-06-27,9238.55,9536.94,9223.71,9413.43,3.48364969,68.2002462384
2022-06-28,9444.9,9489.43,9337.21,9435.88,2.41500159,42.0195974993
2022-06-29,9427.16,9509.18,9251.93,9298.45,2.66460552,49.52084186810001
2022-06-30,9297.82,9581.96,9277.61,9535.66,4.09245911,69.1519525196
2022-07-01,9503.31,9591.53,9310.88,9420.3,3.283068,53.746023592200004
2022-07-04,9260.5,9370.39,9118.66,9306.15,3.21624093,61.479965541800006
2022-07-05,9264.87,9335.53,9114.38,9186.98,2.73002358,46.2139474224
2022-07-06,9179.43,9239.54,9015.14,9084.2,2.37335974,41.6556178413
2022-07-07,9072.06,9102.08,8946.82,8995.08,1.89337087,35.761582689099995
2022-07-08,9012.79,9079.07,8904.44,8950.28,1.8052058,33.5816029597
2022-07-11,8932.56,8961.15,8782.08,8892.34,1.87884888,33.5318788146
2022-07-12,8884.94,8957.79,8794.55,8899.54,2.06753965,36.4810249899
2022-07-13,8916.37,8959.03,8770.19,8834.13,1.73972665,31.395725612600003
2022-07-14,8819.52,8897.84,8731.02,8853.44,1.64082469,27.6564124654
2022-07-15,8820.35,8960.11,8689.88,8706.09,2.40729709,41.457354830700005
2022-07-18,8706.29,8834.77,8652.29,8774.58,1.81970998,31.3196477894
2022-07-19,8737.64,8845.2,8696.3,8822.66,1.97463674,31.4203767459
2022-07-20,8833.93,8948.42,8808.04,8907.1,1.89620714,34.4883183834
2022-07-21,8889.1,8937.8,8803.98,8822.8,1.82248253,27.8430237859
2022-07-22,8820.97,8905.8,8760.37,8834.88,1.68816985,25.711055211799998
2022-07-25,8854.61,8938.78,8781.47,8901.85,1.79907785,28.486716331100002
2022-07-26,8899.11,8989.66,8819.53,8915.35,1.93219662,31.0227825619
2022-07-27,8898.45,8960.98,8829.34,8867.2,2.09648249,32.0976850878
2022-07-28,8900.21,9001.88,8856.98,8939.29,1.97455884,31.8233897499
2022-07-29,8933.96,8974.07,8689.25,8729.31,2.48389094,41.5211466675
2022-08-01,8728.52,8792.2,8609.04,8737.29,2.02567684,32.586534469
2022-08-02,8668.43,8684.41,8449.43,8555.11,2.56852131,37.4073577136
2022-08-03,8548.89,8666.17,8482.48,8523.49,2.01280552,28.2158135193
2022-08-04,8571.99,8671.93,8517.44,8636.93,1.66623381,22.7709092639
2022-08-05,8685.7,8831.03,8614.53,8804.91,2.11266607,31.3734926848
2022-08-08,8825.11,8898.81,8732.13,8789.3,1.89488118,27.6150836386
2022-08-09,8785.81,8847.47,8723.93,8773.31,1.65589097,23.058244689400002
2022-08-10,8782.73,8832.56,8651.08,8694.45,1.7187028,23.425507006
2022-08-11,8737.82,8850.66,8682.74,8818.78,2.57269937,32.0863948538
2022-08-12,8814.88,8882.13,8767.98,8851.09,2.08804764,26.1249483419
2022-08-15,8813.43,8910.65,8732.6,8780.52,3.07822996,37.3170867411
2022-08-16,8785.5,8888.68,8722.12,8814.82,2.87287925,35.239481192
2022-08-17,8854.73,8892.34,8743.54,8825.34,3.98786099,44.713290308999994
2022-08-18,8800.83,8828.03,8695.42,8738.32,4.33643163,47.965373650500005
2022-08-19,8725.08,8773.97,8654.6,8665.03,3.97111006,43.1124075301
2022-08-22,8632.35,8738.53,8600.19,8687.35,2.74038804,31.4968731254
2022-08-23,8675.43,8732.19,8571.34,8609.3,2.24806884,29.6994169918
2022-08-24,8604.31,8664.1,8504.67,8535.58,4.18820663,45.0878363644
2022-08-25,8541.19,8704.16,8489.92,8663.5,3.74698147,45.572194143999994
2022-08-26,8757.53,8828.37,8679.79,8760.83,4.1757958,52.069862297600004
2022-08-29,8693.11,8805.94,8656.85,8716.46,4.31829969,48.7045121522
2022-08-30,8763.44,8816.39,8633.06,8744.91,5.34789212,52.3126292078
2022-08-31,8655.4,8781.71,8499.64,8679.09,6.05394963,67.7897688946
2022-09-01,8614.21,8674.43,8419.22,8444.94,5.07887979,60.91547356939999
2022-09-02,8450.35,8521.45,8226.22,8318.22,4.67185491,53.688785712
2022-09-05,8255.34,8312.05,8108.33,8184.6,3.46078526,39.8134819832
2022-09-06,8198.79,8273.35,8157.04,8256.36,4.29106136,36.8660645853
2022-09-07,8227.87,8273.19,8125.41,8163.3,4.22636889,41.5632219615
2022-09-08,8144.01,8232.81,8114.42,8158.87,3.4555975,34.3223455574
2022-09-09,8150.63,8269.7,8112.53,8244.51,2.81496472,32.6180364102
2022-09-13,8255.84,8330.92,8206.82,8264.07,2.46978305,31.4499621429
2022-09-14,8171.16,8246.09,8142.08,8217.21,2.12450303,25.5380863012
2022-09-15,8222.73,8339.26,8150.17,8216.08,3.05544974,37.2894324145
2022-09-16,8180.49,8231.4,7994.07,8008.04,2.5922418,35.3565331971
2022-09-19,8015.91,8080.9,7893.58,8001.99,1.90084748,24.6903958165
2022-09-20,8013.53,8075.71,7900.21,7986.61,1.80488253,23.19207896
2022-09-21,7933.49,8016.42,7876.23,7959.81,2.23730346,24.952412071599998
2022-09-22,7908.22,7976.94,7837.22,7854.65,2.56777855,27.9181576784
2022-09-23,7835.73,7980.64,7769.5,7907.82,2.32107294,30.2114386509
2022-09-26,7930.67,7972.26,7841.06,7866.56,2.1819355,24.612838970100004
2022-09-27,7867.55,8154.36,7838.8,8129.11,2.90052127,38.3358985175
2022-09-28,8113.71,8232.55,8025.6,8100.23,2.66006544,36.2250904904
2022-09-29,8117.86,8253.52,8024.18,8080.27,2.14686776,27.9066329108
2022-09-30,8078.5,8142.92,7982.7,8003.92,1.87999649,22.359529959699998
2022-10-10,7950.73,8053.72,7804.96,7846.54,2.05264021,26.0254999048
2022-10-11,7904.86,7936.25,7749.85,7859.39,1.78092649,20.2487496159
2022-10-12,7843.98,7942.5,7673.02,7927.88,2.21085814,28.1859566535
2022-10-13,7893.1,8022.28,7816.42,7945.64,2.33741841,28.357417174000002
2022-10-14,7943.89,8103.98,7930.52,8038.24,2.412327,32.528355894499995
