date,open,high,low,close,volume,amount
2021-12-13,2171.78,2223.46,2150.31,2192.12,8.98150191,84.7239483859
2021-12-14,2188.99,2231.04,2161.18,2205.4,8.91406917,86.01117942299999
2021-12-15,2205.12,2261.57,2186.23,2228.23,11.0814554,94.6135129032
2021-12-16,2234.35,2318.43,2216.96,2283.53,14.41826416,124.6524904456
2021-12-17,2281.1,2322.23,2247.72,2282.33,13.50972841,114.57446457639999
2021-12-20,2278.42,2308.17,2223.78,2250.47,11.91648744,100.5041295828
2021-12-21,2249.12,2305.96,2225.83,2284.85,11.6923241,89.30141782540001
2021-12-22,2292.61,2317.07,2242.78,2262.57,11.04904761,88.9996779835
2021-12-23,2257.4,2296.45,2223.07,2261.31,10.82143053,90.38867269010001
2021-12-24,2259.83,2288.43,2199.55,2220.13,10.74160715,93.61327905549999
2021-12-27,2216.82,2274.66,2190.66,2242.59,8.8473636,74.77163950970001
2021-12-28,2250.44,2274.88,2203.13,2236.47,8.3276291,71.8075612392
2021-12-29,2234.95,2277.85,2201.68,2239.84,9.08416468,76.3978074333
2021-12-30,2235.32,2272.62,2208.84,2238.27,8.42471929,71.02849435659999
2021-12-31,2239.71,2292.41,2223.6,2258.57,9.88316516,82.3738694863
2022-01-04,2271.68,2321.31,2236.8,2280.42,12.92673703,104.4767430708
2022-01-05,2286.15,2315.54,2236.33,2266.76,11.3290406,98.2022837399
2022-01-06,2258.3,2342.56,2234.59,2299.01,12.85580311,113.474114872
2022-01-07,2299.45,2324.68,2237.34,2251.59,11.99020644,110.44386856969999
2022-01-10,2248.39,2293.69,2218.14,2260.66,9.81068806,89.5795517648
2022-01-11,2264.88,2304.07,2232.47,2251.96,9.84217486,96.8256675985
2022-01-12,2257.04,2294.48,2226.59,2255.91,9.21593529,85.7656092399
2022-01-13,2254.89,2278.98,2210.27,2227.27,9.63693834,85.8429786623
2022-01-14,2222.01,2244.87,2174.93,2195.79,9.85527488,83.7078950306
2022-01-17,2192.05,2240.09,2170.28,2216.12,8.37450871,73.28084728399999
2022-01-18,2216.56,2247.82,2172.16,2201.9,9.53321268,78.5745994071
2022-01-19,2194.71,2234.39,2168.19,2203.17,7.98603412,67.593389903
2022-01-20,2201.71,2221.98,2139.79,2157.57,8.47566791,73.6684012135
2022-01-21,2151.92,2172.72,2110.67,2127.95,6.50226869,52.6797594955
2022-01-24,2126.02,2157.28,2088.89,2124.28,5.92835035,50.60397223060001
2022-01-25,2121.41,2137.21,2036.03,2043.46,9.50979343,67.9798531333
2022-01-26,2042.52,2090.0,2024.89,2065.27,6.91515904,51.3197432207
2022-01-27,2069.51,2091.13,2008.79,2024.49,8.23510749,58.7529049218
2022-01-28,2038.76,2077.91,1999.44,2047.25,7.63956019,52.659473522
2022-02-07,2071.93,2115.68,2046.05,2088.03,8.51318884,59.4047857726
2022-02-08,2083.81,2151.29,2067.88,2139.45,9.10644884,64.1068000074
2022-02-09,2135.42,2183.17,2116.74,2165.77,9.24075345,67.54248358640001
2022-02-10,2195.15,2242.61,2160.67,2188.95,12.73981142,100.5604283381
2022-02-11,2178.16,2224.57,2142.1,2169.37,12.37877164,99.0492768766
2022-02-14,2154.01,2191.39,2120.66,2150.37,9.38467236,73.6883928149
2022-02-15,2153.39,2171.33,2111.9,2142.42,7.97132828,59.7729184161
2022-02-16,2149.64,2196.46,2135.16,2174.08,8.40021045,65.00521245350001
2022-02-17,2185.66,2278.22,2169.84,2224.31,16.96860085,147.6973122812
2022-02-18,2200.41,2260.18,2176.36,2234.73,13.91767567,124.5644782579
2022-02-21,2230.67,2260.66,2197.48,2236.89,11.83653851,99.61652009040002
2022-02-22,2221.46,2246.2,2183.07,2212.02,10.77736533,94.9463401005
2022-02-23,2216.73,2250.37,2188.72,2220.32,9.67678134,88.4428820867
2022-02-24,2213.26,2252.31,2127.92,2160.94,14.60258722,121.5337344477
2022-02-25,2177.05,2229.1,2154.98,2189.69,9.96599599,83.0217073199
2022-02-28,2194.58,2236.1,2154.95,2214.82,8.88781136,78.8242830009
2022-03-01,2216.36,2253.08,2190.1,2229.5,9.06153498,79.2611293562
2022-03-02,2219.29,2247.38,2193.27,2224.89,8.25223477,67.0942998132
2022-03-04,2222.62,2250.61,2175.93,2204.52,11.63678133,89.1806498743
2022-03-07,2197.69,2224.29,2144.47,2165.9,10.1436081,79.4490666918
2022-03-08,2164.67,2191.83,2084.36,2107.91,11.63920319,93.8885819087
2022-03-09,2113.32,2154.24,1993.62,2081.1,15.31898223,113.1075454852
2022-03-10,2116.8,2171.89,2085.74,2125.61,14.68837216,112.03912259639999
2022-03-11,2102.71,2135.07,2038.66,2112.99,11.79027908,90.7083521301
2022-03-14,2100.16,2119.8,2019.94,2027.43,10.67219421,85.3786912139
2022-03-15,2012.63,2033.32,1899.84,1908.55,13.20260409,93.20513419299999
2022-03-16,1937.06,1984.36,1865.66,1965.43,12.50178122,88.3810330746
2022-03-17,1988.0,2038.71,1965.29,1994.03,11.74017171,88.9768564717
2022-03-18,1988.65,2042.04,1970.67,2021.22,10.50682625,74.7166566369
2022-03-21,2026.3,2070.5,1992.2,2046.39,12.20252751,90.4676587829
2022-03-22,2039.22,2066.81,2005.23,2034.8,9.6823239,76.6271497738
2022-03-24,2013.28,2033.9,1976.91,1999.89,7.77327036,58.63247504979999
2022-03-25,2000.6,2032.03,1972.53,1988.57,8.0022362,58.8795043854
2022-03-28,1977.65,2013.3,1937.92,1990.07,7.60535432,55.0676067309
2022-03-29,1992.75,2017.39,1948.32,1972.33,7.37715543,58.2191061372
2022-03-30,1981.43,2015.1,1960.2,2001.54,6.75299258,55.138343030600005
2022-04-01,1997.26,2031.87,1973.77,2005.05,9.46426682,70.2785054614
2022-04-06,1996.74,2040.03,1970.56,2020.14,9.11231874,68.3587231216
2022-04-07,2014.99,2029.72,1963.8,1971.36,7.98035737,60.8057652537
2022-04-08,1969.76,2010.11,1932.44,1975.89,9.10127103,72.0559424531
2022-04-11,1975.17,1992.88,1902.29,1917.64,9.49778479,72.9165242895
2022-04-12,1918.05,1958.55,1881.54,1945.97,8.26562707,68.3177368468
2022-04-13,1938.99,1957.74,1893.92,1912.55,7.81010364,73.9651649014
2022-04-15,1923.57,1943.27,1865.31,1882.31,8.24917052,67.6470703669
2022-04-18,1872.71,1897.4,1829.85,1876.54,7.17252433,54.803810466899996
2022-04-19,1872.57,1918.33,1857.85,1894.51,6.94480641,53.1153990597
2022-04-20,1893.36,1920.71,1851.91,1878.6,8.64685948,65.1400181047
2022-04-21,1869.26,1886.62,1788.64,1801.44,9.65312605,68.6130691003
2022-04-22,1786.28,1825.58,1748.32,1788.62,7.98767203,56.7532750796
2022-04-25,1767.62,1783.57,1652.5,1660.9,10.58588192,69.6682220988
2022-04-26,1667.6,1705.68,1603.87,1627.21,8.86542415,58.7010716922
2022-04-27,1614.22,1684.28,1579.52,1672.43,9.64083252,66.5209266057
2022-04-28,1662.84,1693.89,1611.57,1644.67,8.06003243,57.138664393199996
2022-04-29,1652.77,1720.52,1636.96,1703.95,9.12573006,62.8849825279
2022-05-06,1680.01,1710.44,1649.5,1683.38,7.49300727,57.1064435317
2022-05-10,1716.42,1777.6,1697.45,1766.09,8.6893924,67.4074771739
2022-05-11,1777.55,1819.4,1755.95,1770.84,10.11321692,89.5039733014
2022-05-12,1767.39,1815.42,1744.65,1781.13,10.48720987,86.884211729
2022-05-13,1786.4,1812.26,1759.08,1785.64,8.3396382,68.10562104649999
2022-05-16,1788.42,1808.1,1759.12,1777.76,7.80195245,58.1468112843
2022-05-17,1780.42,1802.07,1742.7,1780.84,7.54865705,60.6380027436
2022-05-18,1783.31,1820.59,1762.56,1787.43,8.36338681,60.247673344700004
2022-05-19,1762.9,1820.67,1749.02,1811.49,8.78936896,60.064414121999995
2022-05-20,1816.87,1852.49,1800.43,1825.44,7.65142113,57.241975913400005
2022-05-23,1825.53,1855.58,1801.47,1838.41,7.65590029,59.5966729966
2022-05-24,1841.92,1860.31,1766.79,1776.5,10.72197795,80.5568645929
2022-05-25,1778.84,1826.81,1763.9,1811.29,8.16991746,64.0314879558
2022-05-26,1818.67,1853.21,1794.69,1829.13,8.19015871,64.6867814291
2022-05-27,1832.83,1862.31,1801.98,1831.15,8.85780319,70.8488473394
2022-05-30,1839.4,1880.85,1817.73,1862.31,8.44698633,68.9769784085
2022-05-31,1865.4,1894.29,1833.18,1878.42,8.82952236,77.9912603045
2022-06-01,1871.07,1906.37,1845.18,1878.59,8.00377722,59.7914080734
2022-06-02,1876.93,1899.61,1845.57,1876.0,7.03141078,54.9292548835
2022-06-06,1873.05,1912.98,1851.6,1890.92,9.43826098,77.3884404411
2022-06-07,1888.88,1913.04,1850.42,1876.68,8.80213157,68.2595717993
2022-06-08,1876.96,1906.72,1835.23,1876.57,9.33194612,68.6223831957
2022-06-09,1871.54,1897.29,1827.72,1851.36,8.30559111,68.1322030087
2022-06-10,1839.48,1883.24,1822.95,1867.79,8.55482336,72.93836108859999
2022-06-13,1857.5,1896.01,1833.39,1869.42,8.72746274,70.53364350300001
2022-06-14,1858.33,1886.43,1806.44,1866.66,8.85466618,73.61555771489999
2022-06-15,1868.24,1904.1,1838.91,1861.66,10.41528678,85.8055906294
2022-06-16,1861.13,1896.56,1840.37,1865.38,8.2300787,72.14498755529999
2022-06-17,1856.65,1883.59,1828.1,1862.82,7.66155645,66.30126830729999
2022-06-20,1863.42,1908.01,1846.61,1884.16,8.35919361,70.5063795796
2022-06-21,1884.04,1900.0,1845.51,1869.06,7.50063217,60.2424197158
2022-06-22,1869.27,1887.0,1831.21,1844.31,7.30661783,58.0659116159
2022-06-23,1842.83,1878.11,1821.07,1866.32,7.74531098,58.02762529
2022-06-24,1870.27,1906.37,1850.17,1885.65,7.60846235,57.9588039641
2022-06-27,1895.65,1928.93,1869.3,1898.16,8.88289989,73.2952035578
2022-06-28,1900.04,1935.23,1882.16,1916.51,8.99296205,74.23081932630001
2022-06-29,1921.73,1959.21,1886.79,1906.35,11.49823605,88.4890196269
2022-06-30,1907.16,1943.27,1888.19,1912.1,10.59363206,75.1162655384
2022-07-01,1922.42,1983.15,1904.49,1953.78,11.45421566,96.69308166
2022-07-04,1957.24,2004.53,1925.97,1979.78,13.75700966,95.1350342266
2022-07-05,1979.48,2008.43,1938.48,1971.55,11.99182617,85.8678838761
2022-07-06,1970.74,1987.71,1920.93,1943.39,9.93700115,67.5761525504
2022-07-07,1941.55,1982.33,1915.82,1950.42,9.2160519,65.3996191154
2022-07-08,1954.67,1985.65,1923.42,1943.85,8.60647108,60.8538086267
2022-07-11,1936.66,1970.57,1907.78,1937.78,7.78002248,55.611313463100004
2022-07-12,1936.85,1973.26,1905.36,1927.72,8.46783933,63.9482386769
2022-07-13,1927.74,1984.36,1910.42,1966.22,9.41974428,69.0866133183
2022-07-14,1967.99,1996.01,1930.0,1961.7,9.8484656,69.7826926672
2022-07-15,1956.75,2001.63,1911.96,1946.64,12.8092357,103.0294297305
2022-07-18,1952.5,2065.52,1942.1,2038.49,18.84818431,149.698095933
2022-07-19,2046.49,2073.33,1997.79,2024.71,17.0619781,129.3343958301
2022-07-20,2026.78,2055.45,1991.62,2027.33,13.35185757,103.1362341358
2022-07-21,2020.46,2049.39,1985.49,2001.22,11.47216502,86.68847279799999
2022-07-22,2001.89,2081.46,1986.96,2037.15,17.38226091,130.6942528403
2022-07-25,2043.61,2072.61,1984.63,2001.61,13.31816669,105.6865617366
2022-07-26,2001.79,2033.45,1962.36,2019.85,11.92633743,90.0992111759
2022-07-27,2025.68,2071.2,2001.79,2032.48,12.98084934,94.5896166065
2022-07-28,2039.43,2068.29,2009.02,2027.35,14.21304988,98.81912214370001
2022-07-29,2024.55,2061.53,1997.46,2018.64,12.10668605,89.2181289389
2022-08-01,2015.67,2049.79,1974.17,2024.32,10.55434762,78.20890197060001
2022-08-02,2008.31,2019.88,1896.9,1926.34,15.54257246,105.3039478505
2022-08-03,1925.62,1986.66,1892.67,1905.55,11.06142206,76.2399106867
2022-08-04,1918.15,1945.43,1882.02,1922.81,8.35181339,57.7070058516
2022-08-05,1934.87,1964.29,1892.79,1937.96,8.79101749,63.841205518
2022-08-08,1931.42,1963.81,1906.57,1947.42,7.87641683,57.704393293100004
2022-08-09,1945.05,1967.91,1923.9,1942.61,7.09600283,52.778456634899996
2022-08-10,1943.79,1960.24,1915.44,1936.94,7.10771827,51.0629819753
2022-08-11,1942.29,1974.2,1922.34,1953.08,8.07267753,58.2775017507
2022-08-12,1951.16,1983.43,1929.63,1951.81,8.81928468,61.9841346722
2022-08-15,1949.63,1973.63,1922.21,1953.21,7.7242983,56.044714068999994
2022-08-16,1954.0,1985.82,1935.78,1966.24,7.81770068,59.132512195299995
2022-08-17,1969.96,2001.47,1948.96,1973.41,9.17327811,66.7099974019
2022-08-18,1971.62,1989.58,1939.05,1956.7,9.18298157,67.49046322609999
2022-08-19,1958.78,1998.62,1938.46,1968.64,10.38118387,76.5984676304
2022-08-22,1965.63,2002.07,1940.61,1979.29,10.32543305,71.4539873703
2022-08-23,1973.16,2005.14,1953.51,1979.89,10.34542109,69.7507460909
2022-08-24,1983.73,2009.91,1917.82,1934.6,14.5937695,93.2246847552
2022-08-25,1942.07,1969.17,1899.28,1936.86,12.09771679,80.0793838787
2022-08-26,1936.09,1971.26,1912.11,1930.16,10.73131088,70.9959350117
2022-08-29,1904.38,1956.36,1880.14,1936.8,10.43765843,63.4846765617
2022-08-30,1935.44,1963.17,1905.15,1929.68,9.4755766,58.3415060954
2022-08-31,1925.1,1937.72,1867.93,1881.77,10.50437535,66.0473486967
2022-09-01,1884.29,1911.17,1853.81,1866.73,9.06500942,55.709968252799996
2022-09-02,1868.56,1898.03,1851.4,1876.99,7.63613649,46.7768288914
2022-09-05,1875.59,1910.01,1862.5,1892.98,8.53723713,50.304456892299996
2022-09-06,1896.09,1926.65,1876.87,1915.19,8.31090362,49.779903291000004
2022-09-07,1917.2,1948.2,1895.05,1930.54,9.74235503,60.7911614175
2022-09-08,1931.4,1947.63,1902.49,1914.04,8.16372478,52.7160307733
2022-09-09,1924.81,1941.47,1894.55,1913.23,8.50129039,54.77003441390001
2022-09-13,1914.0,1928.75,1881.37,1896.17,6.99942215,45.2185891082
2022-09-14,1871.72,1894.64,1850.91,1872.3,6.88508612,43.6483193812
2022-09-15,1879.29,1890.54,1809.55,1832.21,7.96130022,50.6523244683
2022-09-16,1822.19,1837.32,1769.3,1776.05,8.12638196,47.914133550200006
2022-09-19,1773.7,1790.62,1738.35,1758.78,5.78635005,34.2162000005
2022-09-20,1766.37,1797.26,1754.95,1776.43,4.85358435,30.2137946147
2022-09-21,1775.46,1806.26,1746.93,1792.87,5.41054682,33.1504928114
2022-09-22,1785.16,1811.64,1767.41,1785.04,6.7375337,41.402421322600006
2022-09-23,1784.09,1798.35,1740.76,1757.06,6.90372141,44.3071026329
2022-09-26,1750.64,1768.16,1705.4,1717.8,6.73905245,44.8873398185
2022-09-27,1723.34,1762.21,1712.09,1755.0,5.59331924,37.2480112215
2022-09-28,1755.11,1770.84,1714.36,1721.66,6.42516761,46.4152809758
2022-09-29,1735.06,1752.74,1692.02,1705.05,6.10347995,43.924615762100004
2022-09-30,1704.95,1726.15,1677.93,1690.27,5.16300795,35.1440026621
2022-10-10,1692.94,1716.98,1656.75,1667.16,5.13518483,32.807105496300004
2022-10-11,1670.92,1697.9,1644.05,1686.62,4.97893554,33.324964400700004
2022-10-12,1682.86,1725.06,1659.11,1720.25,5.68624681,36.9503481745
2022-10-13,1716.02,1750.8,1698.95,1730.66,5.99671441,40.4297486052
2022-10-14,1738.56,1768.87,1729.8,1752.87,6.00467451,40.532332358299996
2022-10-17,1747.28,1782.5,1736.49,1772.68,6.1599138,40.963583286
2022-10-18,1777.95,1798.34,1755.83,1771.59,6.22234636,42.7366741976
2022-10-19,1767.44,1789.58,1745.49,1758.51,6.52787734,43.410841484399995
2022-10-20,1750.5,1768.57,1717.73,1732.45,6.06353734,41.742477974
2022-10-21,1732.36,1751.33,1706.83,1721.58,5.17427426,36.3827701875
2022-10-24,1727.51,1753.48,1682.57,1694.53,6.17975769,42.255980885
2022-10-25,1692.47,1716.0,1660.21,1691.69,6.18435555,39.3487079309
2022-10-26,1692.8,1734.68,1682.96,1715.82,6.90087149,41.179604857600005
2022-10-27,1717.42,1740.14,1700.65,1715.8,6.08549607,37.9551624791
